;Review;Class
1122;Es un edificio muy bonito, usted debe ver el interior, y las magníficas esculturas y pinturas, es un poco caliente, pero la visita es maravilloso;5
1123;El hotel tiene muy buena ubicación, cerca de muchas zonas de comercio y negocio. Precisamente por temas de que se hospeda mucha gente en viaje de negocios el internet es muy importante en el concepto del hotel. Hay acceso gratuito a red inalámbrica sin embargo, en el piso 5 donde me tocó hospedarme estaba prácticamente inusable por la tarde-noche, lentitud extrema y en varias ocasiones sin acceso, solo en lobby estaba el servicio sin problemas por lo que tuve que bajar para poder usarlo. Otro detalle fue un café y postre en la cena donde al terminar pregunté si podía firmar la cuenta para liquidarla en mi checkout, a lo que me dijeron si. Sin embargo, me llamaron cerca de la media noche para indicarme que necesitaba pagar de inmediato por que no existía un voucher abierto,;3
1124;Estuve viajando a Merida y como mi reservación no estaba liquidada fue borrada del sistema el día que llegue por ser temporada alta sin embargo, respetaron amablemente el precio convenido por internet. Excelente desayuno, atención del personal, recepcionistas y meseros, aunque estaba lleno el hotel no dejaron de atender nuestros detalles.;4
1125;Si quiere disfrutar de una buena comida cubana por un módico precio en la casa de una autentica cubana, este es el lugar. Nada glamuroso, sin lujo y sin protocolos. Rápido, sencillo y delicioso. Te recordará la sazón de tu abuela.;4
1126;"Conozco muchas personas que han ido a la Riviera Maya y no visitan Chichen Itzá porque está ""lejos"" de Cancún o Playa del Carmen, más para mi es una visita obligatoria, de Playa del Carmen haces 3 horas y media, creo que casi todos los tours te llevan al cenote Ik Kil donde también hay buffet para comer, mi novia, mis amigos y yo realizamos el tour con experiencias xcaret, las edificaciones que verás son espectaculares, sobre todo kukul kan hay que llevar gorro bloqueador y lente obscuro, como siempre si quieres comprar artesanías hay que regatear más tampoco abusar, todo lo de madera se supone que lo tallan ellos yo compre una cabeza de jaguar tallada en madera y me arrepentí de no haber comprado otra como regaló de recuerdo.";5
1127;Dejamos nuestro hotel a las 7:45 dieron a La Habana alrededor de 10 tantos. Teníamos un guía que hablaba con nosotros acerca de la historia de la Habana y nos hizo un recorrido a pie por la Habana Vieja. Cuando llegamos a la Plaza de la revolución. el autobús aparcado en el aparcamiento y todos nos permitieron salir y tomar fotos ... eso es todo, no se permitió cualquiera donde cerca del edificio ... nos hicimos fotos desde el aparcamiento;5
1128;Ahora, necesitas estar en a edificios y detalles de los edificios para conseguir algo de visitar este. Si eres una acción adicta de aventura, probablemente no es su idea de un buen tiempo. Disfrutamos de una oportunidad para descansar y relajarse mientras que visitar la catedral. Ser respetuoso de lo que está ocurriendo a su alrededor y tomar algo.;4
1129;Todo aquel que viaje a Bogotá por turismo, visita obligada subir al cerro. la vista es espectacular, el lugar es bien bonito.  Eso sí, no olviden llevar una buena chaqueta ya que cuando hace frio... hace frio de verdad!!!;5
1130;Había dos de nosotros y nos dieron los especiales del día junto con un aperitivo de camarón. Un plato era pescado y el otro un tipo bocadillo tradicional de Puebla. Los sabores era excelente ... y no usar esa palabra ligera ... en los tres...platos. Luego nos rematado con tiramisú y plátanos como nunca he probado antes. Fantástico!Más;5
1131;Fui con mi pareja y tuvimos una excelente estadía en el hotel. Andrés nos recibió de diez y siempre estuvo muy atento y predispuesto cuando le consultabamos o pediamos algo. Los barman los cocineros y mozos siempre con buen trato. Nos gustó mucho la piscina que es solo para mayores ya que se podia descansar tranquilamente ahi La habitación muy linda con su balcon y frigobar que reponian diariamente El wifi nos anduvo muy bien tanto en la habitacion como en los lugares para comer en la piscina y hasta en la playa! Nos gusto y lo usamos bastante al sevicio gratuito del transporte ida y vuelva (en varios horarios) a la ciudad amurallada Si lo recomendamos totalmente;5
1132;Este lugar es simplemente famosa por Hemingway, nada más. He intentado que cuesta 3 CUC Mojito y el sabor era realmente baaaaad.;2
1133;Visitamos el lugar de Monterrey y fue un excelente servicio , Sandra excelente servicio y comida muy rica;5
1134;La zona está muy bien cuidada, los tours entran ordenados, hay opción. De visitas guiadas. Aunque lo mas conveniente es ir en un tour. Es un lugar impresionante;4
1135;La ciudad antigua esta rodeada por un muralla,es muy linda.La zona de hostels y bares esta a dos cuadras de ahí. La calle donde hay que alojarse es la calle de la medialuna.Por lo que se, el mejor hostel es El Viajero (que tiene cadena en otras partes de Colombia), de todas maneras están uno al lado del otro en esa misma calle.Para ver además de la ciudad antigua y toda la zona de la muralla esta el Castillo de San Felipe de Barajas, la plaza de Santo Domingo donde esta la gorda Gertrudis de Botero.;5
1136;"Esperaba más, por los comentarios que siempre checo en tripadvisor ;-)
El lugar es pequeño y un poco ruidoso, sin embargo esta decorado con muchos detalles que te hacen sentir en Yucatán!! Es lindo.
He visitado en varias oportunidades Mérida y sus alrededores pues tengo...Más";3
1137;Me gustó mucho el Casco Histórico, seguro, muy bien cuidado. Hermosa ciudad 100% recomendable para conocerla.;5
1138;Después de leer las críticas sobre Paseo Montejo, este fue uno de mis mejores lugares para visitar en Mérida. Por desgracia, yo me decepcionó bastante. es simplemente una hilera de casas con restaurantes y bares distribuidos a través de la larga calle. Bueno para visitar por la noche si quieres pasear en una larga calle, pero por lo demás no hay mucho que ver.;3
1139;Es un restaurante muy popular para turistas, hay una señora en la entrada haciendo las tortillas a mano que son muy buenas, pedí los panuchos de cochinita deliciosos, agua de chaya (hoja verde como lechuga) no me gusto mucho su sabor y de postre recomiendo...Más;4
1140;La alfombra del cuarto estaba toda manchada , en general el mantenimiento del hotel muy malo , el olor a humedad es muy fuerte, deberían de cuidar el tema de mantenimiento , el hotel esta en buen ubicación pero la limpieza y la calidad de los cuartos es muy por debajo de los standares de otros hoteles de Monterrey;3
1141;Comida yucateca tradicional, explicación de raíces culturales y preparaciones tradicionales. Tiene. Varias opciones veganas y atención súper amable de Gina. Súper recomendados;5
1142;Ya antes de entrar cuando te cuentan la historia de cómo los cuerpos se momifican naturalmente enterrados en la montaña y que los cuerpos que se encuentran en exposición son de personas cuyas familias no pudieron pagar la cuota de la sepultura te dan una mezcla de curiosidad y pena. Cuando entras el museo es tan impresionante como escalofriante. ¡Es realmente increible! No lo aconsejo para personas impresionables, sobre todo el sector de bebés y niños.;4
1143;mucho ruido por ampliacion del hotel, no cuentan con refrigerador disponible para guardar medicamentos, hay maquina de hielo pero en las habitaciones no hay hieleras, muy pocos canales en la television;5
1144;Podrá disfrutar del hotel Nacional si estás bajo ninguna ilusión de lo que se paga, que está en un intrigante monumento histórico con habitaciones destartaladas y un restaurante de desayuno que tiene el ambiente de un comedor de colegio. Internet Wi-Fi y acceso a Internet están disponibles a un precio razonable en el centro de negocios, que tiene un distintivo ambiente en desarrollo del mundo. Los huéspedes pueden participar en la excursión gratuita 10 h del hotel, que incluye una visita a los túneles y bunker. es muy detallista, que duró más de una hora y media. Y, por supuesto, una piña colada o mojito, 4,50 CUC y 16 CUC respectivamente, en las zonas de césped con vistas al malecón y el mar es una visita obligada. Pagamos un 50 CUC adicionales para una salida tardía antes de…;3
1145;El servicio es súper bueno,la comida es súper rica la música es agradable y el lugar es muy lindo🫶🏽🫶🏽;5
1146;Soñaba desde hacía muchos años con visitarla, llegar a ella superó mis expectativas, el viaje vale mucho, el esfuerzo, la determinación, el sentido de grupo, la solidaridad, el valor y la voluntad. Seguramente las ruinas que vemos tuvieron un gran esplendor. Rodeadas de montañas cubiertas por una selva tropical de un verde profundo. Subir 1200 peldaños después de recorrer en 3 días 23.300 kilómetros que a partir de ese momento se deben desandar. 4 noches de campamento y la ayuda de una moto o una mula para las personas entradas en años. Los jóvenes lo hacen con sus propios pies.;5
1147;"Al llegar buena impresión.  El interior para mi gusto muy oscuro; algunas luces indirectas en cada mesa que te permitan ver tus platillos sería deseable. Pedimos jarrito torrada. ..muuuy dulce que no me permitió descubrir el sabor del mezcal. Una botella vino madero a temperatura...Más";4
1148;el hotel grande algo antiguo , costoso para los servicios , la piscina muy agradable , el servicio de toallas pésimo sugiero traigas la de la aviatacion , la comida del bufete agradable pero no es de lo mejor;2
1149;El museo es muy bonito, las exposiciones son muy interesantes y variadas, muestran el desarrollo artístico de Botero durante toda su carrera;5
1150;Una plaza preciosa llena de historia, dos de los ultimos Papas han ido a visitarla asi que  en estos momentos esta todo arregladito.Una lastima que ya no te puedas tomar nada en el medio de la plaza bajo la sombrilla;5
1151;Es un placer pasear por la está parte de la ciudad, aunque la población local atosiga bastante al turista intentado venderle algo.;4
1152;Pedimos una charola de alitas, se tardaron muchísimo en traerla, porque, se les olvidó preparla y, a pesar de que fue error de ellos, se portaron groseros y no pidieron ni siquiera una disculpa. No solo fue actitud del mesero, sino, de las anfitrionas. Qué...Más;2
1153;NO VENGAS!!! Estamos en pandemia con 20 meseros y 8 mesas ocupadas con un restaurante de tantos años, y de tan buenos recuerdos para un servidor, no le sirven a mi hijo sino hasta el final de todos y con un sándwich que pude preparar...en casa, al madrazo, mi tortilla española, triste y sin sabor, mejor la dejo, lo mejor el café, que mala experiencia, reconstruyanse o van a fracasar.Más;2
1154;Reservamos una noche aquí al final de unas vacaciones en coche a Oaxaca con dos niños pequeños, esperando para relajarse y disfrutar de la piscina. En cambio, estábamos muy decepcionado. Nuestra primera habitación (en el edificio 4 en la planta baja con vistas a la piscina) era pequeña, oscura y estrecha, con pequeñas ventanas que no se abren, decoración antigua que parecía un 1970 ski Lodge y basura en el alféizar de la ventana. Nos cambiaron a una habitación en el edificio 5, que era vieja, pero al menos tenía una decoración de Marriott y un poco más de espacio para cuatro personas. Sin embargo, cuando nos poner a los niños en la ducha se rompió el pomo así que llamamos a la reparación y fuimos a cenar. Cuando volvimos, dos horas más tarde el soporte de la ducha no había sido…;3
